shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
800_to_658,11.49546,39.6115,10591,697090.22
800_to_658,11.49561,39.61154,10592,697107.46
800_to_658,11.49575,39.61161,10593,697124.80
800_to_658,11.49586,39.61171,10594,697141.18
800_to_658,11.49617,39.61206,10595,697192.58
800_to_658,11.49632,39.6122,10596,697215.19
800_to_658,11.49649,39.61227,10597,697235.57
800_to_658,11.49663,39.61231,10598,697251.74
800_to_658,11.49725,39.61243,10599,697321.91
800_to_658,11.49745,39.61242,10600,697344.17
800_to_658,11.49762,39.61238,10601,697363.57
800_to_658,11.49781,39.61227,10602,697387.86
800_to_658,11.49803,39.61211,10603,697417.90
800_to_658,11.4981,39.61207,10604,697426.82
800_to_658,11.49819,39.61205,10605,697437.07
800_to_658,11.49827,39.61204,10606,697446.03
800_to_658,11.49837,39.61204,10607,697457.15
800_to_658,11.49877,39.61216,10608,697503.51
800_to_658,11.49889,39.61216,10609,697516.85
800_to_658,11.49904,39.61212,10610,697534.09
800_to_658,11.49914,39.61207,10611,697546.47
800_to_658,11.49925,39.612,10612,697560.89
800_to_658,11.49962,39.61164,10613,697617.73
800_to_658,11.49971,39.61155,10614,697631.74
800_to_658,11.49983,39.61146,10615,697648.30
800_to_658,11.49994,39.61141,10616,697661.69
800_to_658,11.50008,39.61136,10617,697678.19
800_to_658,11.50026,39.61131,10618,697698.93
800_to_658,11.50116,39.61119,10619,697799.86
800_to_658,11.50131,39.61117,10620,697816.68
800_to_658,11.50141,39.61118,10621,697827.85
800_to_658,11.50152,39.61121,10622,697840.51
800_to_658,11.50157,39.61124,10623,697846.96
800_to_658,11.50163,39.61128,10624,697854.93
800_to_658,11.50168,39.61133,10625,697862.71
800_to_658,11.50183,39.61166,10626,697902.35
800_to_658,11.50186,39.6118,10627,697917.97
800_to_658,11.50187,39.61191,10628,697930.00
800_to_658,11.50186,39.612,10629,697939.87
800_to_658,11.50184,39.61211,10630,697952.06
800_to_658,11.50161,39.61268,10631,698019.23
800_to_658,11.50156,39.61281,10632,698034.45
800_to_658,11.50147,39.61292,10633,698050.06
800_to_658,11.50127,39.6131,10634,698079.71
800_to_658,11.5012,39.61319,10635,698092.23
800_to_658,11.50117,39.61327,10636,698101.57
800_to_658,11.50114,39.61338,10637,698114.01
800_to_658,11.50111,39.61389,10638,698169.68
800_to_658,11.5011,39.61403,10639,698184.98
800_to_658,11.50106,39.61416,10640,698199.82
800_to_658,11.50097,39.61444,10641,698231.93
800_to_658,11.50097,39.61454,10642,698242.83
800_to_658,11.50099,39.61461,10643,698250.77
800_to_658,11.50104,39.6147,10644,698262.05
800_to_658,11.50107,39.61473,10645,698266.72
800_to_658,11.50114,39.61476,10646,698275.16
800_to_658,11.50121,39.61478,10647,698283.24
800_to_658,11.50127,39.61477,10648,698290.00
800_to_658,11.50132,39.61476,10649,698295.67
800_to_658,11.50137,39.61472,10650,698302.73
800_to_658,11.50141,39.61468,10651,698308.96
800_to_658,11.50144,39.61461,10652,698317.28
800_to_658,11.50145,39.61453,10653,698326.07
800_to_658,11.50144,39.61418,10654,698364.22
800_to_658,11.50146,39.61408,10655,698375.34
800_to_658,11.50149,39.61399,10656,698385.70
800_to_658,11.50154,39.6139,10657,698396.98
800_to_658,11.50163,39.61379,10658,698412.59
800_to_658,11.5017,39.61374,10659,698422.09
800_to_658,11.50249,39.61342,10660,698516.60
800_to_658,11.50261,39.61333,10661,698533.16
800_to_658,11.50271,39.61326,10662,698546.65
800_to_658,11.50285,39.61312,10663,698568.44
800_to_658,11.50318,39.61259,10664,698636.86
800_to_658,11.50326,39.6124,10665,698659.40
800_to_658,11.50336,39.61219,10666,698684.84
800_to_658,11.50347,39.6121,10667,698700.51
800_to_658,11.50353,39.61207,10668,698707.94
800_to_658,11.50364,39.61205,10669,698720.37
800_to_658,11.5037,39.61204,10670,698727.13
800_to_658,11.50378,39.61205,10671,698736.09
800_to_658,11.50389,39.61211,10672,698749.96
800_to_658,11.50397,39.61215,10673,698759.86
800_to_658,11.50404,39.61223,10674,698771.55
800_to_658,11.50414,39.61237,10675,698790.43
800_to_658,11.5042,39.61247,10676,698803.20
800_to_658,11.50431,39.61256,10677,698818.88
800_to_658,11.50438,39.6126,10678,698827.80
800_to_658,11.50444,39.61262,10679,698834.82
800_to_658,11.50454,39.61261,10680,698845.99
800_to_658,11.50465,39.6126,10681,698858.27
800_to_658,11.50475,39.61257,10682,698869.86
800_to_658,11.50535,39.61227,10683,698944.16
800_to_658,11.50556,39.61209,10684,698974.65
800_to_658,11.50581,39.61185,10685,699012.82
800_to_658,11.506,39.61164,10686,699043.96
800_to_658,11.50626,39.61125,10687,699095.36
800_to_658,11.50635,39.61106,10688,699118.35
800_to_658,11.50646,39.61075,10689,699154.28
800_to_658,11.50664,39.61051,10690,699187.21
800_to_658,11.50674,39.61044,10691,699200.69
800_to_658,11.50686,39.6104,10692,699214.73
800_to_658,11.50699,39.61039,10693,699229.23
800_to_658,11.50707,39.61041,10694,699238.38
800_to_658,11.50714,39.61045,10695,699247.30
800_to_658,11.50723,39.61054,10696,699261.32
800_to_658,11.50727,39.61064,10697,699273.09
800_to_658,11.50728,39.61075,10698,699285.12
800_to_658,11.50728,39.61083,10699,699293.84
800_to_658,11.50727,39.6109,10700,699301.55
800_to_658,11.50723,39.61096,10701,699309.45
800_to_658,11.50682,39.6115,10702,699383.89
800_to_658,11.50665,39.6117,10703,699412.74
800_to_658,11.50635,39.61212,10704,699469.37
800_to_658,11.50626,39.61222,10705,699484.16
800_to_658,11.50616,39.61231,10706,699498.99
800_to_658,11.50585,39.61248,10707,699538.12
800_to_658,11.50547,39.61265,10708,699584.26
800_to_658,11.50539,39.61273,10709,699596.71
800_to_658,11.50531,39.61283,10710,699610.78
800_to_658,11.50525,39.61296,10711,699626.43
800_to_658,11.50522,39.61312,10712,699644.18
800_to_658,11.50521,39.61398,10713,699737.90
800_to_658,11.5052,39.61406,10714,699746.68
800_to_658,11.50517,39.61417,10715,699759.12
800_to_658,11.50514,39.61422,10716,699765.51
800_to_658,11.50509,39.61429,10717,699774.95
800_to_658,11.50505,39.61433,10718,699781.18
800_to_658,11.50496,39.6144,10719,699793.76
800_to_658,11.50487,39.61445,10720,699805.16
800_to_658,11.5046,39.61452,10721,699836.13
800_to_658,11.50413,39.6146,10722,699889.12
800_to_658,11.5041,39.61462,10723,699893.10
800_to_658,11.50406,39.61465,10724,699898.62
800_to_658,11.50402,39.61469,10725,699904.85
800_to_658,11.50374,39.61506,10726,699955.79
800_to_658,11.5037,39.61511,10727,699962.82
800_to_658,11.50364,39.61515,10728,699970.79
800_to_658,11.5035,39.61519,10729,699986.95
800_to_658,11.50328,39.61523,10730,700011.80
800_to_658,11.50312,39.61529,10731,700030.76
800_to_658,11.50247,39.61564,10732,700112.48
800_to_658,11.50239,39.6157,10733,700123.52
800_to_658,11.50232,39.61579,10734,700136.04
800_to_658,11.50228,39.61586,10735,700144.87
800_to_658,11.50225,39.61593,10736,700153.19
800_to_658,11.50224,39.61601,10737,700161.98
800_to_658,11.50228,39.61611,10738,700173.75
800_to_658,11.50232,39.61618,10739,700182.58
800_to_658,11.50236,39.61623,10740,700189.61
800_to_658,11.50242,39.61627,10741,700197.58
800_to_658,11.50247,39.61629,10742,700203.55
800_to_658,11.50255,39.6163,10743,700212.51
800_to_658,11.50265,39.61629,10744,700223.69
800_to_658,11.50276,39.61626,10745,700236.35
800_to_658,11.50294,39.61619,10746,700257.77
800_to_658,11.50372,39.61581,10747,700353.87
800_to_658,11.50384,39.61577,10748,700367.91
800_to_658,11.50396,39.61574,10749,700381.65
800_to_658,11.50458,39.61571,10750,700450.67
800_to_658,11.50476,39.61568,10751,700470.95
800_to_658,11.50489,39.61563,10752,700486.40
800_to_658,11.505,39.61558,10753,700499.79
800_to_658,11.50513,39.61548,10754,700517.89
800_to_658,11.50529,39.61533,10755,700542.05
800_to_658,11.50542,39.61513,10756,700568.20
800_to_658,11.50551,39.61497,10757,700588.30
800_to_658,11.5056,39.61478,10758,700611.29
800_to_658,11.50567,39.61466,10759,700626.51
800_to_658,11.50583,39.6145,10760,700651.42
800_to_658,11.50591,39.61439,10761,700666.35
800_to_658,11.50594,39.61428,10762,700678.79
800_to_658,11.50595,39.61418,10763,700689.74
800_to_658,11.50594,39.61409,10764,700699.61
800_to_658,11.5058,39.61371,10765,700743.84
800_to_658,11.50578,39.61361,10766,700754.96
800_to_658,11.50579,39.61345,10767,700772.43
800_to_658,11.50585,39.61335,10768,700785.21
800_to_658,11.50593,39.61326,10769,700798.45
800_to_658,11.50618,39.61315,10770,700828.72
800_to_658,11.5064,39.61304,10771,700855.96
800_to_658,11.50658,39.61297,10772,700877.38
800_to_658,11.50684,39.6129,10773,700907.28
800_to_658,11.50712,39.61289,10774,700938.44
800_to_658,11.50734,39.61286,10775,700963.12
800_to_658,11.50758,39.61279,10776,700990.87
800_to_658,11.50784,39.6127,10777,701021.40
800_to_658,11.50804,39.61265,10778,701044.30
800_to_658,11.50858,39.61257,10779,701104.97
800_to_658,11.50894,39.61249,10780,701145.94
800_to_658,11.50929,39.61242,10781,701185.60
800_to_658,11.50996,39.61239,10782,701260.17
800_to_658,11.51044,39.61233,10783,701313.94
800_to_658,11.51115,39.61224,10784,701393.50
800_to_658,11.51186,39.61211,10785,701473.71
800_to_658,11.51259,39.61201,10786,701555.61
800_to_658,11.51281,39.61196,10787,701580.67
800_to_658,11.51299,39.6119,10788,701601.73
800_to_658,11.51324,39.61179,10789,701632.00
800_to_658,11.51352,39.6116,10790,701669.39
800_to_658,11.51463,39.61077,10791,701822.40
800_to_658,11.51473,39.61066,10792,701838.75
800_to_658,11.51476,39.6106,10793,701846.09
800_to_658,11.51477,39.61053,10794,701853.79
800_to_658,11.51477,39.61048,10795,701859.24
800_to_658,11.51477,39.6104,10796,701867.96
800_to_658,11.51475,39.6103,10797,701879.08
800_to_658,11.51453,39.60979,10798,701939.79
800_to_658,11.5145,39.60972,10799,701948.12
800_to_658,11.51446,39.60951,10800,701971.43
800_to_658,11.51445,39.6094,10801,701983.46
800_to_658,11.51448,39.60929,10802,701995.90
800_to_658,11.51456,39.60919,10803,702009.97
800_to_658,11.51495,39.60885,10804,702067.01
800_to_658,11.51505,39.60877,10805,702081.13
800_to_658,11.51586,39.60806,10806,702199.86
800_to_658,11.51597,39.60795,10807,702216.99
800_to_658,11.51601,39.60786,10808,702227.76
800_to_658,11.51607,39.60748,10809,702269.69
800_to_658,11.51617,39.60725,10810,702297.11
800_to_658,11.51668,39.60659,10811,702388.69
800_to_658,11.51676,39.60646,10812,702405.42
800_to_658,11.51681,39.60632,10813,702421.65
800_to_658,11.51687,39.606,10814,702457.15
800_to_658,11.51695,39.60568,10815,702493.13
800_to_658,11.51712,39.60522,10816,702546.70
800_to_658,11.51719,39.60515,10817,702557.60
800_to_658,11.51725,39.60513,10818,702564.62
800_to_658,11.51732,39.60511,10819,702572.70
800_to_658,11.51736,39.6051,10820,702577.28
800_to_658,11.51749,39.60512,10821,702591.90
800_to_658,11.51758,39.60516,10822,702602.81
800_to_658,11.51818,39.60544,10823,702676.17
800_to_658,11.51836,39.60556,10824,702700.08
800_to_658,11.51866,39.60591,10825,702750.75
800_to_658,11.51901,39.6064,10826,702816.81
800_to_658,11.51909,39.60657,10827,702837.36
800_to_658,11.51912,39.60669,10828,702850.85
800_to_658,11.51912,39.60678,10829,702860.66
800_to_658,11.51908,39.60688,10830,702872.43
800_to_658,11.51905,39.60695,10831,702880.75
800_to_658,11.51896,39.60709,10832,702899.00
800_to_658,11.51885,39.60718,10833,702914.67
800_to_658,11.51862,39.60735,10834,702946.25
800_to_658,11.51837,39.60746,10835,702976.52
800_to_658,11.51831,39.60753,10836,702986.66
800_to_658,11.51825,39.60766,10837,703002.31
800_to_658,11.51823,39.60782,10838,703019.89
800_to_658,11.51824,39.60801,10839,703040.62
800_to_658,11.51824,39.60822,10840,703063.50
800_to_658,11.51822,39.60841,10841,703084.32
800_to_658,11.51822,39.6085,10842,703094.13
800_to_658,11.51822,39.60863,10843,703108.29
800_to_658,11.51824,39.60871,10844,703117.29
800_to_658,11.51828,39.60879,10845,703127.07
800_to_658,11.51834,39.60886,10846,703137.21
800_to_658,11.51842,39.60892,10847,703148.25
800_to_658,11.51854,39.60896,10848,703162.28
800_to_658,11.51889,39.60905,10849,703202.42
800_to_658,11.51919,39.60912,10850,703236.64
800_to_658,11.51938,39.60918,10851,703258.75
800_to_658,11.51954,39.60925,10852,703278.11
800_to_658,11.51974,39.60937,10853,703303.91
800_to_658,11.5199,39.60952,10854,703328.06
800_to_658,11.52005,39.6097,10855,703353.81
800_to_658,11.52013,39.60986,10856,703373.38
800_to_658,11.52017,39.61001,10857,703390.32
800_to_658,11.52017,39.61012,10858,703402.30
800_to_658,11.52014,39.61023,10859,703414.74
800_to_658,11.52002,39.61052,10860,703449.04
800_to_658,11.51992,39.6108,10861,703481.51
800_to_658,11.51983,39.61104,10862,703509.51
800_to_658,11.51975,39.61117,10863,703526.24
800_to_658,11.51967,39.61127,10864,703540.30
800_to_658,11.51957,39.61134,10865,703553.79
800_to_658,11.51945,39.61141,10866,703569.16
800_to_658,11.51909,39.61158,10867,703613.27
800_to_658,11.51892,39.61166,10868,703634.08
800_to_658,11.51875,39.61172,10869,703654.08
800_to_658,11.51848,39.61177,10870,703684.60
800_to_658,11.51834,39.61182,10871,703701.09
800_to_658,11.51823,39.61187,10872,703714.48
800_to_658,11.51817,39.61196,10873,703726.34
800_to_658,11.51813,39.61205,10874,703737.11
800_to_658,11.51812,39.61214,10875,703746.98
800_to_658,11.51815,39.61226,10876,703760.47
800_to_658,11.5182,39.61238,10877,703774.68
800_to_658,11.51825,39.61251,10878,703789.89
800_to_658,11.51827,39.61257,10879,703796.80
800_to_658,11.51832,39.61272,10880,703814.06
800_to_658,11.51836,39.61287,10881,703831.00
800_to_658,11.51841,39.61312,10882,703858.80
800_to_658,11.51845,39.61323,10883,703871.58
800_to_658,11.51853,39.61333,10884,703885.65
800_to_658,11.51864,39.61343,10885,703902.03
800_to_658,11.51878,39.61353,10886,703921.03
800_to_658,11.51891,39.61359,10887,703936.90
800_to_658,11.51911,39.61367,10888,703960.78
800_to_658,11.51945,39.61378,10889,704000.44
800_to_658,11.51982,39.61386,10890,704042.50
800_to_658,11.52025,39.61396,10891,704091.54
800_to_658,11.52043,39.61397,10892,704111.58
800_to_658,11.52058,39.61395,10893,704128.40
800_to_658,11.52071,39.6139,10894,704143.85
800_to_658,11.52083,39.61384,10895,704158.71
800_to_658,11.52092,39.61376,10896,704171.98
800_to_658,11.52103,39.61363,10897,704190.70
800_to_658,11.52141,39.61316,10898,704257.09
800_to_658,11.52149,39.61308,10899,704269.54
800_to_658,11.52159,39.61303,10900,704281.92
800_to_658,11.52169,39.61301,10901,704293.25
800_to_658,11.52186,39.613,10902,704312.19
800_to_658,11.52214,39.613,10903,704343.32
800_to_658,11.52228,39.61297,10904,704359.23
800_to_658,11.52238,39.61293,10905,704371.17
800_to_658,11.5225,39.61283,10906,704388.40
800_to_658,11.52259,39.61271,10907,704404.86
800_to_658,11.52274,39.61249,10908,704434.07
800_to_658,11.52283,39.61237,10909,704450.53
800_to_658,11.52296,39.61227,10910,704468.63
800_to_658,11.52326,39.61207,10911,704508.48
800_to_658,11.52345,39.61192,10912,704535.19
800_to_658,11.52357,39.61181,10913,704553.12
800_to_658,11.52366,39.61172,10914,704567.13
800_to_658,11.52374,39.61162,10915,704581.20
800_to_658,11.52378,39.6115,10916,704595.01
800_to_658,11.5238,39.61134,10917,704612.58
800_to_658,11.52382,39.61115,10918,704633.40
800_to_658,11.52384,39.61102,10919,704647.74
800_to_658,11.52396,39.6107,10920,704685.07
800_to_658,11.52405,39.61036,10921,704723.44
800_to_658,11.52407,39.61017,10922,704744.26
800_to_658,11.52404,39.60995,10923,704768.47
800_to_658,11.52395,39.60969,10924,704798.51
800_to_658,11.52392,39.60951,10925,704818.40
800_to_658,11.5239,39.60933,10926,704838.14
800_to_658,11.52392,39.60895,10927,704879.60
800_to_658,11.52391,39.60876,10928,704900.33
800_to_658,11.52388,39.60862,10929,704915.95
800_to_658,11.5238,39.60844,10930,704937.48
800_to_658,11.52367,39.60826,10931,704961.84
800_to_658,11.52362,39.60817,10932,704973.12
800_to_658,11.5236,39.60809,10933,704982.11
800_to_658,11.52361,39.60799,10934,704993.06
800_to_658,11.52364,39.60787,10935,705006.56
800_to_658,11.52367,39.60781,10936,705013.90
800_to_658,11.52373,39.60777,10937,705021.87
800_to_658,11.52381,39.60772,10938,705032.30
800_to_658,11.52407,39.60765,10939,705062.20
800_to_658,11.52422,39.60758,10940,705080.54
800_to_658,11.5244,39.60743,10941,705106.38
800_to_658,11.52458,39.60728,10942,705132.22
800_to_658,11.5247,39.60722,10943,705147.08
800_to_658,11.52485,39.60719,10944,705164.07
800_to_658,11.52504,39.60722,10945,705185.45
800_to_658,11.52545,39.60736,10946,705233.52
800_to_658,11.52584,39.60741,10947,705277.23
800_to_658,11.52593,39.60739,10948,705287.47
800_to_658,11.52599,39.60734,10949,705296.09
800_to_658,11.52604,39.60729,10950,705303.87
800_to_658,11.52608,39.60721,10951,705313.66
800_to_658,11.52611,39.60708,10952,705328.21
800_to_658,11.5261,39.60693,10953,705344.59
800_to_658,11.52608,39.60678,10954,705361.08
800_to_658,11.52605,39.60664,10955,705376.70
800_to_658,11.526,39.6065,10956,705392.93
800_to_658,11.52591,39.6064,10957,705407.72
800_to_658,11.52582,39.60632,10958,705421.00
800_to_658,11.52543,39.60602,10959,705475.30
800_to_658,11.52539,39.60597,10960,705482.33
800_to_658,11.52534,39.60589,10961,705492.67
800_to_658,11.52531,39.60578,10962,705505.11
800_to_658,11.52531,39.60571,10963,705512.74
800_to_658,11.52531,39.60564,10964,705520.36
800_to_658,11.52533,39.60556,10965,705529.36
800_to_658,11.52538,39.60549,10966,705538.80
800_to_658,11.52541,39.60545,10967,705544.29
800_to_658,11.52545,39.60542,10968,705549.81
800_to_658,11.52551,39.60539,10969,705557.24
800_to_658,11.52559,39.60537,10970,705566.39
800_to_658,11.52565,39.60537,10971,705573.07
800_to_658,11.52575,39.60537,10972,705584.19
800_to_658,11.52582,39.60538,10973,705592.04
800_to_658,11.52589,39.60539,10974,705599.90
800_to_658,11.52601,39.60543,10975,705613.94
800_to_658,11.5263,39.60552,10976,705647.65
800_to_658,11.52658,39.60559,10977,705679.70
800_to_658,11.52678,39.60563,10978,705702.36
800_to_658,11.52691,39.60565,10979,705716.98
800_to_658,11.52709,39.60565,10980,705737.00
800_to_658,11.52743,39.60562,10981,705774.94
800_to_658,11.52776,39.6056,10982,705811.70
800_to_658,11.52917,39.60549,10983,705968.94
800_to_658,11.52938,39.60549,10984,705992.30
800_to_658,11.52962,39.60549,10985,706018.98
800_to_658,11.52982,39.60552,10986,706041.46
800_to_658,11.52994,39.60555,10987,706055.20
800_to_658,11.53027,39.60572,10988,706096.30
800_to_658,11.53072,39.60594,10989,706151.78
800_to_658,11.53115,39.60618,10990,706206.28
800_to_658,11.53145,39.60631,10991,706242.52
800_to_658,11.53191,39.60654,10992,706299.48
800_to_658,11.53253,39.60685,10993,706376.25
800_to_658,11.53333,39.60727,10994,706476.28
800_to_658,11.53397,39.6076,10995,706556.02
800_to_658,11.53435,39.60779,10996,706603.07
800_to_658,11.53456,39.60792,10997,706630.38
800_to_658,11.53487,39.60815,10998,706673.00
800_to_658,11.5351,39.60832,10999,706704.57
800_to_658,11.53566,39.60876,11000,706783.16
800_to_658,11.53583,39.6089,11001,706807.45
800_to_658,11.53601,39.609,11002,706830.23
800_to_658,11.53619,39.60907,11003,706851.65
800_to_658,11.5365,39.60916,11004,706887.49
800_to_658,11.53689,39.60928,11005,706932.78
800_to_658,11.53721,39.60936,11006,706969.42
800_to_658,11.53742,39.6094,11007,706993.17
800_to_658,11.53759,39.60941,11008,707012.11
800_to_658,11.53781,39.6094,11009,707036.59
800_to_658,11.53808,39.60936,11010,707066.93
800_to_658,11.53846,39.60927,11011,707110.31
800_to_658,11.53866,39.60922,11012,707133.21
800_to_658,11.53884,39.60918,11013,707153.69
800_to_658,11.53894,39.60918,11014,707164.81
800_to_658,11.53903,39.60921,11015,707175.34
800_to_658,11.53909,39.60925,11016,707183.31
800_to_658,11.53926,39.60937,11017,707206.29
800_to_658,11.53931,39.60942,11018,707214.07
800_to_658,11.53934,39.6095,11019,707223.40
800_to_658,11.53935,39.60962,11020,707236.53
800_to_658,11.53935,39.60971,11021,707246.33
800_to_658,11.53934,39.60989,11022,707265.97
800_to_658,11.53935,39.61002,11023,707280.18
800_to_658,11.5394,39.61019,11024,707299.52
800_to_658,11.53948,39.61033,11025,707317.17
800_to_658,11.53957,39.61045,11026,707333.64
800_to_658,11.53983,39.61077,11027,707378.93
800_to_658,11.53996,39.61099,11028,707406.92
800_to_658,11.54001,39.61117,11029,707427.30
800_to_658,11.54016,39.61171,11030,707488.45
800_to_658,11.54033,39.61223,11031,707548.18
800_to_658,11.54043,39.61245,11032,707574.60
800_to_658,11.54054,39.61265,11033,707599.59
800_to_658,11.54109,39.61329,11034,707692.33
800_to_658,11.54126,39.61348,11035,707720.36
800_to_658,11.5414,39.61361,11036,707741.41
800_to_658,11.54152,39.61369,11037,707757.35
800_to_658,11.54164,39.61374,11038,707771.76
800_to_658,11.54181,39.61376,11039,707790.79
800_to_658,11.54206,39.61377,11040,707818.61
800_to_658,11.54233,39.61378,11041,707848.65
800_to_658,11.54253,39.61381,11042,707871.13
800_to_658,11.54273,39.6139,11043,707895.43
800_to_658,11.54288,39.61399,11044,707914.78
800_to_658,11.54306,39.61412,11045,707939.30
800_to_658,11.54317,39.61424,11046,707957.20
800_to_658,11.54322,39.61437,11047,707972.42
800_to_658,11.54324,39.61445,11048,707981.41
800_to_658,11.54328,39.61499,11049,708040.41
800_to_658,11.54331,39.61514,11050,708057.09
800_to_658,11.54337,39.61531,11051,708076.78
800_to_658,11.54346,39.61547,11052,708096.88
800_to_658,11.54357,39.61562,11053,708117.29
800_to_658,11.54363,39.61569,11054,708127.42
800_to_658,11.54434,39.6165,11055,708245.83
800_to_658,11.54442,39.61659,11056,708259.07
800_to_658,11.54456,39.61675,11057,708282.44
800_to_658,11.54477,39.61698,11058,708316.69
800_to_658,11.54505,39.61727,11059,708361.05
800_to_658,11.54529,39.61754,11060,708400.76
800_to_658,11.54547,39.61773,11061,708429.56
800_to_658,11.54565,39.6179,11062,708456.83
800_to_658,11.54589,39.61814,11063,708494.19
800_to_658,11.5461,39.61839,11064,708530.06
800_to_658,11.54631,39.61866,11065,708567.62
800_to_658,11.54636,39.61872,11066,708576.20
800_to_658,11.54656,39.61897,11067,708611.36
800_to_658,11.54664,39.61909,11068,708627.18
800_to_658,11.54669,39.61918,11069,708638.45
800_to_658,11.54672,39.61927,11070,708648.81
800_to_658,11.54672,39.61937,11071,708659.70
800_to_658,11.5467,39.61946,11072,708669.75
800_to_658,11.54665,39.61953,11073,708679.19
800_to_658,11.5466,39.61961,11074,708689.53
800_to_658,11.54649,39.61967,11075,708703.40
800_to_658,11.54641,39.61969,11076,708712.56
800_to_658,11.54627,39.61969,11077,708728.12
800_to_658,11.54613,39.61968,11078,708743.73
800_to_658,11.54609,39.61967,11079,708748.31
800_to_658,11.54598,39.61964,11080,708760.97
800_to_658,11.54521,39.61945,11081,708849.06
800_to_658,11.54462,39.6193,11082,708916.67
800_to_658,11.54351,39.61902,11083,709043.81
800_to_658,11.54209,39.61863,11084,709207.32
800_to_658,11.54177,39.61854,11085,709244.23
800_to_658,11.54165,39.61854,11086,709257.57
800_to_658,11.54153,39.61856,11087,709271.09
800_to_658,11.54142,39.61862,11088,709284.96
800_to_658,11.54137,39.61867,11089,709292.74
800_to_658,11.54131,39.61875,11090,709303.72
800_to_658,11.54128,39.61883,11091,709313.05
800_to_658,11.54127,39.61893,11092,709324.00
800_to_658,11.54128,39.61897,11093,709328.50
800_to_658,11.54129,39.61902,11094,709334.06
800_to_658,11.54132,39.61913,11095,709346.50
800_to_658,11.54138,39.61924,11096,709360.22
800_to_658,11.54146,39.61939,11097,709378.82
800_to_658,11.54179,39.61997,11098,709451.89
800_to_658,11.54265,39.6214,11099,709634.69
800_to_658,11.54314,39.62221,11100,709738.41
800_to_658,11.54416,39.62394,11101,709958.38
800_to_658,11.54426,39.6241,11102,709979.05
800_to_658,11.54435,39.62427,11103,710000.10
800_to_658,11.54473,39.6249,11104,710080.70
800_to_658,11.54485,39.62507,11105,710103.53
800_to_658,11.54501,39.62523,11106,710128.44
800_to_658,11.54577,39.6258,11107,710233.31
800_to_658,11.54611,39.62607,11108,710281.21
800_to_658,11.54623,39.62619,11109,710299.89
800_to_658,11.54627,39.62627,11110,710309.68
800_to_658,11.5463,39.62638,11111,710322.11
800_to_658,11.54632,39.62647,11112,710332.17
800_to_658,11.54632,39.62658,11113,710344.15
800_to_658,11.54631,39.62681,11114,710369.23
800_to_658,11.54625,39.62721,11115,710413.32
800_to_658,11.54592,39.62867,11116,710576.56
800_to_658,11.54581,39.62902,11117,710616.60
800_to_658,11.5457,39.62927,11118,710646.46
800_to_658,11.54551,39.62965,11119,710692.94
800_to_658,11.54534,39.63001,11120,710736.47
800_to_658,11.54528,39.6302,11121,710758.22
800_to_658,11.54526,39.63038,11122,710777.96
800_to_658,11.54528,39.63061,11123,710803.11
800_to_658,11.54534,39.6308,11124,710824.86
800_to_658,11.54534,39.63081,11125,710825.95
800_to_658,11.54596,39.63221,11126,710993.33
800_to_658,11.54606,39.63235,11127,711012.21
800_to_658,11.54616,39.63242,11128,711025.69
800_to_658,11.54631,39.6325,11129,711044.51
800_to_658,11.54662,39.63267,11130,711083.64
800_to_658,11.54674,39.63275,11131,711099.58
800_to_658,11.54687,39.63283,11132,711116.46
800_to_658,11.54695,39.63289,11133,711127.50
800_to_658,11.54715,39.63309,11134,711158.63
800_to_658,11.54744,39.6335,11135,711213.72
800_to_658,11.54745,39.63351,11136,711215.28
800_to_658,11.54757,39.63364,11137,711234.74
800_to_658,11.54775,39.6338,11138,711261.28
800_to_658,11.54843,39.63442,11139,711362.67
800_to_658,11.54853,39.63454,11140,711379.83
800_to_658,11.5486,39.63464,11141,711393.22
800_to_658,11.54865,39.63475,11142,711406.43
800_to_658,11.54868,39.63484,11143,711416.79
800_to_658,11.54871,39.635,11144,711434.53
800_to_658,11.54874,39.63526,11145,711463.05
800_to_658,11.5488,39.63543,11146,711482.74
800_to_658,11.5489,39.63562,11147,711506.24
800_to_658,11.54894,39.63566,11148,711512.46
800_to_658,11.54902,39.63576,11149,711526.53
800_to_658,11.54913,39.63587,11150,711543.65
800_to_658,11.54927,39.63595,11151,711561.49
800_to_658,11.54969,39.63613,11152,711612.15
800_to_658,11.54985,39.63621,11153,711631.96
800_to_658,11.54997,39.6363,11154,711648.51
800_to_658,11.55014,39.63654,11155,711680.78
800_to_658,11.55023,39.63673,11156,711703.77
800_to_658,11.55037,39.63741,11157,711779.47
800_to_658,11.55042,39.63754,11158,711794.68
800_to_658,11.55048,39.63765,11159,711808.40
800_to_658,11.55052,39.63772,11160,711817.23
800_to_658,11.55066,39.63789,11161,711841.42
800_to_658,11.55318,39.64067,11162,712254.03
800_to_658,11.55341,39.64099,11163,712297.26
800_to_658,11.55373,39.64147,11164,712360.51
800_to_658,11.55429,39.64237,11165,712476.66
800_to_658,11.5545,39.64274,11166,712523.25
800_to_658,11.55456,39.64292,11167,712543.96
800_to_658,11.55459,39.6431,11168,712563.85
800_to_658,11.55462,39.64342,11169,712598.87
800_to_658,11.55471,39.64381,11170,712642.52
800_to_658,11.55483,39.64413,11171,712679.85
